YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,9,18,5,EV,4318,N11526,IAH,TYS,854,854,0,17,911,126,125,105,771,1156,3,1200,1159,-1,0,0,,,,,,
2015,8,12,3,WN,337,N939WN,ABQ,OAK,645,642,-3,8,650,150,130,116,889,746,6,815,752,-23,0,0,,,,,,
2015,11,16,1,WN,2421,N220WN,MCI,FLL,1700,1717,17,14,1731,175,161,143,1242,2054,4,2055,2058,3,0,0,,,,,,
2015,7,8,3,WN,241,N788SA,MCO,CAK,1940,1957,17,20,2017,130,134,111,861,2208,3,2150,2211,21,0,0,,4,0,0,0,17
2015,5,2,6,EV,4442,N13997,IAH,HOB,1805,1754,-11,21,1815,101,114,89,501,1844,4,1846,1848,2,0,0,,,,,,
2015,8,22,6,WN,4380,N685SW,BOI,LAS,1215,1217,2,8,1225,100,93,80,519,1245,5,1255,1250,-5,0,0,,,,,,
2015,3,23,1,WN,409,N8622A,AUS,SAN,2030,2025,-5,8,2033,190,177,167,1164,2120,2,2140,2122,-18,0,0,,,,,,
2015,11,17,2,EV,5192,N131EV,ATL,MLI,1553,1546,-7,10,1556,112,103,86,633,1622,7,1645,1629,-16,0,0,,,,,,
2015,1,12,1,OO,5185,N774SK,DEN,OKC,1732,1726,-6,35,1801,95,112,71,495,2012,6,2007,2018,11,0,0,,,,,,
2015,3,7,6,AA,1354,N3ETAA,DFW,FLL,1535,1534,-1,13,1547,162,153,135,1119,1902,5,1917,1907,-10,0,0,,,,,,
2015,8,11,2,AA,626,N544UW,CLT,PHX,1620,1622,2,30,1652,262,268,231,1773,1743,7,1742,1750,8,0,0,,,,,,
2015,11,20,5,WN,195,N905WN,STL,BOS,810,808,-2,13,821,150,146,122,1047,1123,11,1140,1134,-6,0,0,,,,,,
2015,9,18,5,EV,4607,N13997,IAH,XNA,1353,1350,-3,20,1410,98,112,87,438,1537,5,1531,1542,11,0,0,,,,,,
2015,3,18,3,DL,1852,N908DE,ATL,PBI,1215,1213,-2,10,1223,108,94,79,545,1342,5,1403,1347,-16,0,0,,,,,,
2015,10,26,1,AA,647,N672AW,14107,13891,1015,1011,-4,24,1035,78,82,52,325,1127,6,1133,1133,0,0,0,,,,,,
2015,8,5,3,AA,521,N171US,PHX,SEA,1635,1629,-6,13,1642,170,192,167,1107,1929,12,1925,1941,16,0,0,,16,0,0,0,0
2015,5,9,6,OO,5614,N727SK,LAX,DFW,820,817,-3,19,836,189,195,167,1235,1323,9,1329,1332,3,0,0,,,,,,
2015,7,31,5,NK,705,N588NK,LGA,FLL,630,840,130,27,907,176,180,145,1076,1132,8,926,1140,134,0,0,,4,0,130,0,0
2015,5,9,6,DL,2487,N3759,JFK,SLC,1745,1824,39,15,1839,321,280,260,1990,2059,5,2106,2104,-2,0,0,,,,,,
2015,6,15,1,OO,4557,N170PQ,MSN,DTW,1827,1826,-1,8,1834,76,66,50,311,2024,8,2043,2032,-11,0,0,,,,,,
2015,4,30,4,OO,5613,N295SW,SFO,BFL,840,830,-10,18,848,86,78,57,238,945,3,1006,948,-18,0,0,,,,,,
2015,7,19,7,EV,4699,N16919,CRP,IAH,1419,1411,-8,14,1425,64,66,44,201,1509,8,1523,1517,-6,0,0,,,,,,
2015,9,4,5,WN,1940,N565WN,LAS,AUS,730,726,-4,9,735,160,153,135,1090,1150,9,1210,1159,-11,0,0,,,,,,
2015,3,13,5,WN,902,N7719A,LAS,MDW,840,841,1,14,855,205,206,185,1521,1400,7,1405,1407,2,0,0,,,,,,
2015,8,17,1,MQ,3419,N827MQ,ORD,RST,1710,1900,110,33,1933,86,80,45,268,2018,2,1836,2020,104,0,0,,98,0,0,6,0
2015,2,26,4,DL,2453,N939DL,ATL,DAB,1912,1914,2,20,1934,83,80,57,366,2031,3,2035,2034,-1,0,0,,,,,,
2015,12,7,1,WN,2405,N684WN,SFO,LAX,2040,2037,-3,9,2046,75,73,51,337,2137,13,2155,2150,-5,0,0,,,,,,
2015,6,15,1,OO,6201,N707SK,LAX,SMF,2205,2207,2,17,2224,90,90,67,373,2331,6,2335,2337,2,0,0,,,,,,
2015,1,15,4,DL,902,N905DL,ATL,DTW,1455,1456,1,28,1524,120,119,84,594,1648,7,1655,1655,0,0,0,,,,,,
2015,8,15,6,AA,1411,N3GMAA,ORD,MIA,600,622,22,10,632,187,182,153,1197,1005,19,1007,1024,17,0,0,,0,0,17,0,0
2015,2,17,2,UA,236,N460UA,LAS,IAD,657,654,-3,14,708,265,249,231,2065,1359,4,1422,1403,-19,0,0,,,,,,
2015,11,6,5,EV,5129,N924EV,MOB,ATL,1749,2107,198,15,2122,70,68,49,302,2311,4,1959,2315,196,0,0,,0,0,0,196,0
2015,3,18,3,WN,3117,N728SW,LAX,SJC,1705,1712,7,7,1719,65,58,48,308,1807,3,1810,1810,0,0,0,,,,,,
2015,9,23,3,AA,1418,N494AA,DFW,DTW,1825,1822,-3,16,1838,164,158,131,986,2149,11,2209,2200,-9,0,0,,,,,,
2015,4,13,1,DL,2310,N919DE,ATL,DFW,850,849,-1,23,912,148,157,128,731,1020,6,1018,1026,8,0,0,,,,,,
2015,7,21,2,UA,1587,N38451,ORD,LAX,730,737,7,16,753,263,263,236,1744,949,11,953,1000,7,0,0,,,,,,
2015,8,1,6,WN,1431,N8322X,LAX,DEN,1940,2003,23,8,2011,130,126,109,862,2300,9,2250,2309,19,0,0,,0,0,16,3,0
2015,4,24,5,WN,789,N775SW,ICT,DAL,1310,1326,16,10,1336,75,126,100,333,1516,16,1425,1532,67,0,0,,51,0,0,0,16
2015,6,3,3,F9,506,N211FR,DEN,LGA,1035,1038,3,8,1046,235,217,203,1620,1609,6,1630,1615,-15,0,0,,,,,,
2015,4,28,2,UA,1588,N79402,IAH,RSW,1910,1910,0,20,1930,129,128,103,861,2213,5,2219,2218,-1,0,0,,,,,,
2015,12,19,6,MQ,3101,N664MQ,SGF,CLT,658,651,-7,26,717,131,143,89,708,946,28,1009,1014,5,0,0,,,,,,
2015,7,2,4,WN,1876,N260WN,ALB,BWI,535,531,-4,10,541,80,64,50,289,631,4,655,635,-20,0,0,,,,,,
2015,9,3,4,WN,2044,N255WN,IND,DCA,1420,1417,-3,8,1425,95,96,75,500,1540,13,1555,1553,-2,0,0,,,,,,
2015,7,5,7,OO,5516,N980SW,LNK,DEN,654,644,-10,13,657,91,92,69,423,706,10,725,716,-9,0,0,,,,,,
2015,5,29,5,EV,4730,N12922,CLT,ORD,828,819,-9,13,832,127,106,87,599,859,6,935,905,-30,0,0,,,,,,
2015,2,2,1,UA,779,N590UA,LAX,JFK,1032,1032,0,16,1048,321,326,295,2475,1843,15,1853,1858,5,0,0,,,,,,
2015,12,31,4,WN,3795,N365SW,SJC,LAX,905,914,9,11,925,70,66,50,308,1015,5,1015,1020,5,0,0,,,,,,
2015,5,1,5,UA,382,N854UA,ORD,LAX,2100,2103,3,14,2117,271,258,234,1744,2311,10,2331,2321,-10,0,0,,,,,,
2015,12,20,7,UA,1887,N813UA,SJC,IAH,1223,1215,-8,10,1225,225,195,180,1608,1725,5,1808,1730,-38,0,0,,,,,,
2015,6,12,5,MQ,3075,N519MQ,ORD,MSN,1100,1100,0,33,1133,49,63,27,108,1200,3,1149,1203,14,0,0,,,,,,
2015,3,12,4,WN,48,N660SW,HOU,DAL,1800,1816,16,10,1826,55,51,36,239,1902,5,1855,1907,12,0,0,,,,,,
2015,8,25,2,UA,618,N522UA,SFO,DEN,940,1137,117,35,1212,156,158,118,967,1510,5,1316,1515,119,0,0,,2,0,117,0,0
2015,5,21,4,WN,1364,N267WN,BNA,EWR,815,812,-3,12,824,140,121,99,748,1103,10,1135,1113,-22,0,0,,,,,,
2015,9,10,4,NK,388,N612NK,DTW,FLL,1850,1848,-2,14,1902,175,171,152,1127,2134,5,2145,2139,-6,0,0,,,,,,
2015,6,6,6,EV,5903,N17560,LIT,ORD,1048,1044,-4,10,1054,118,111,89,552,1223,12,1246,1235,-11,0,0,,,,,,
2015,5,5,2,AA,2459,N863AA,LAX,DFW,1850,1957,67,21,2018,173,171,145,1235,43,5,2343,48,65,0,0,,0,0,0,65,0
2015,4,16,4,WN,244,N557WN,PHX,SFO,1640,1639,-1,6,1645,120,110,100,651,1825,4,1840,1829,-11,0,0,,,,,,
2015,11,4,3,AA,2345,N3GWAA,DFW,MIA,710,710,0,15,725,173,159,138,1121,1043,6,1103,1049,-14,0,0,,,,,,
2015,9,28,1,UA,1675,N77258,DEN,BNA,1119,1118,-1,12,1130,156,144,128,1014,1438,4,1455,1442,-13,0,0,,,,,,
2015,3,12,4,EV,4587,N15527,GRK,IAH,1558,1547,-11,27,1614,57,68,34,166,1648,7,1655,1655,0,0,0,,,,,,
2015,11,6,5,DL,1084,N557NW,MSP,FLL,1027,1026,-1,18,1044,216,212,190,1487,1454,4,1503,1458,-5,0,0,,,,,,
2015,8,14,5,UA,617,N855UA,DCA,ORD,845,846,1,25,911,126,116,86,612,937,5,951,942,-9,0,0,,,,,,
2015,6,24,3,B6,934,N607JB,SJU,MCO,1346,1343,-3,15,1358,180,179,157,1189,1635,7,1646,1642,-4,0,0,,,,,,
2015,1,22,4,DL,1786,N824DN,ATL,LGA,1445,1444,-1,12,1456,130,107,91,762,1627,4,1655,1631,-24,0,0,,,,,,
2015,6,1,1,AA,1386,N3KWAA,DFW,AUS,1358,1350,-8,15,1405,64,51,31,190,1436,5,1502,1441,-21,0,0,,,,,,
2015,5,8,5,WN,2503,N940WN,DSM,MDW,600,607,7,4,611,75,59,52,306,703,3,715,706,-9,0,0,,,,,,
2015,3,14,6,DL,2063,N905DA,DCA,MSP,835,831,-4,9,840,165,148,136,931,956,3,1020,959,-21,0,0,,,,,,
2015,5,22,5,US,644,N762US,PHX,ONT,1655,1655,0,9,1704,70,62,48,325,1752,5,1805,1757,-8,0,0,,,,,,
2015,5,9,6,B6,1640,N566JB,RSW,LGA,1540,1541,1,13,1554,174,175,153,1080,1827,9,1834,1836,2,0,0,,,,,,
2015,3,4,3,MQ,3382,N0EGMQ,BNA,LGA,1825,1913,48,9,1922,125,108,94,764,2156,5,2130,2201,31,0,0,,0,0,0,29,2
2015,1,30,5,EV,6008,N12569,LEX,ORD,1038,1340,182,10,1350,96,87,62,323,1352,15,1114,1407,173,0,0,,0,0,173,0,0
2015,1,23,5,DL,2182,N587NW,ATL,MCO,945,953,8,19,1012,95,89,62,404,1114,8,1120,1122,2,0,0,,,,,,
2015,9,21,1,DL,1883,N354NW,LAS,SLC,1650,1644,-6,13,1657,80,72,53,368,1850,6,1910,1856,-14,0,0,,,,,,
2015,9,29,2,WN,2110,N394SW,MKE,MSP,955,950,-5,11,1001,75,70,54,297,1055,5,1110,1100,-10,0,0,,,,,,
2015,3,16,1,EV,3929,N16911,JAX,EWR,1147,1141,-6,9,1150,141,152,135,820,1405,8,1408,1413,5,0,0,,,,,,
2015,2,10,2,EV,5713,N827AS,IAD,LGA,1231,1319,48,56,1415,85,110,48,229,1503,6,1356,1509,73,0,0,,25,0,0,48,0
2015,11,28,6,B6,1145,N306JB,RIC,FLL,1200,1149,-11,24,1213,140,145,113,805,1406,8,1420,1414,-6,0,0,,,,,,
2015,4,26,7,WN,768,N294WN,MCO,ATL,940,939,-1,7,946,85,80,67,404,1053,6,1105,1059,-6,0,0,,,,,,
2015,11,14,6,WN,3681,N403WN,PHX,LAS,1710,1732,22,6,1738,65,56,44,255,1722,6,1715,1728,13,0,0,,,,,,
2015,4,12,7,OO,5625,N923SW,EUG,SFO,1345,1345,0,17,1402,95,104,81,451,1523,6,1520,1529,9,0,0,,,,,,
2015,9,10,4,MQ,3283,N643MQ,DFW,MLI,1149,1143,-6,22,1205,122,124,98,691,1343,4,1351,1347,-4,0,0,,,,,,
2015,1,14,3,AS,60,N548AS,JNU,KTN,720,718,-2,17,735,68,63,41,234,816,5,828,821,-7,0,0,,,,,,
2015,8,4,2,OO,4488,N809CA,FWA,ATL,1107,1109,2,16,1125,121,102,80,508,1245,6,1308,1251,-17,0,0,,,,,,
2015,7,1,3,F9,822,N935FR,DEN,MCI,1930,1930,0,14,1944,93,94,71,533,2155,9,2203,2204,1,0,0,,,,,,
2015,3,1,7,VX,1907,N624VA,LAS,SFO,1315,1314,-1,14,1328,95,81,60,414,1428,7,1450,1435,-15,0,0,,,,,,
2015,4,20,1,OO,4472,N440SW,OKC,MSP,1634,1630,-4,20,1650,126,124,97,694,1827,7,1840,1834,-6,0,0,,,,,,
2015,8,3,1,EV,5219,N695CA,ATL,HOU,2051,2054,3,25,2119,126,120,90,696,2149,5,2157,2154,-3,0,0,,,,,,
2015,6,9,2,AA,1406,N860AA,MIA,JFK,2130,26,176,33,59,185,184,145,1089,324,6,35,330,175,0,0,,0,0,10,165,0
2015,6,3,3,NK,710,N588NK,FLL,LGA,2006,2013,7,15,2028,173,161,137,1076,2245,9,2259,2254,-5,0,0,,,,,,
2015,9,1,2,DL,1778,N900DE,MEM,ATL,1723,1720,-3,41,1801,94,104,51,332,1952,12,1957,2004,7,0,0,,,,,,
2015,6,14,7,OO,5310,N932SW,MAF,DEN,1740,1747,7,10,1757,120,106,86,563,1823,10,1840,1833,-7,0,0,,,,,,
2015,10,30,5,WN,2857,N8321D,10821,10140,1510,1509,-1,15,1524,260,278,256,1670,1740,7,1730,1747,17,0,0,,17,0,0,0,0
2015,7,12,7,UA,1447,N69847,SFO,DEN,1257,1258,1,21,1319,159,140,112,967,1611,7,1636,1618,-18,0,0,,,,,,
2015,8,21,5,DL,1373,N311US,ATL,TPA,1135,1305,90,12,1317,83,76,59,406,1416,5,1258,1421,83,0,0,,0,0,83,0,0
2015,1,21,3,EV,4368,N13979,GSO,EWR,1900,1851,-9,13,1904,99,89,62,445,2006,14,2039,2020,-19,0,0,,,,,,
2015,8,10,1,UA,1709,N28457,SMF,DEN,1548,1726,98,11,1737,142,125,107,909,2024,7,1910,2031,81,0,0,,3,0,0,78,0
2015,6,16,2,VX,363,N522VA,BOS,LAX,900,848,-12,16,904,375,372,343,2611,1147,13,1215,1200,-15,0,0,,,,,,
2015,1,4,7,EV,4402,N13903,LRD,IAH,1058,1122,24,10,1132,72,64,47,301,1219,7,1210,1226,16,0,0,,0,0,0,16,0
2015,11,4,3,OO,4779,N457SW,DIK,MSP,525,520,-5,15,535,105,88,68,481,743,5,810,748,-22,0,0,,,,,,
2015,2,5,4,DL,1374,N365NW,SLC,OAK,1505,1524,19,13,1537,115,113,96,588,1613,4,1600,1617,17,0,0,,0,0,17,0,0
2015,10,19,1,HA,120,N493HA,12173,12758,754,748,-6,9,757,46,40,26,163,823,5,840,828,-12,0,0,,,,,,
2015,5,28,4,EV,5129,N754EV,GSO,DTW,720,712,-8,13,725,105,90,69,460,834,8,905,842,-23,0,0,,,,,,
2015,10,14,3,WN,2129,N286WN,12953,12191,625,727,62,14,741,240,214,196,1428,957,4,925,1001,36,0,0,,0,0,36,0,0
2015,5,27,3,OO,5502,N976SW,BIL,DEN,1010,958,-12,9,1007,92,90,73,455,1120,8,1142,1128,-14,0,0,,,,,,
2015,7,7,2,UA,438,N455UA,DFW,IAD,726,724,-2,15,739,181,176,154,1172,1113,7,1127,1120,-7,0,0,,,,,,
2015,7,16,4,OO,2885,N864AS,LAX,EUG,935,933,-2,22,955,132,129,104,748,1139,3,1147,1142,-5,0,0,,,,,,
2015,11,19,4,B6,746,N588JB,PSE,JFK,600,551,-9,9,600,241,228,216,1617,836,3,901,839,-22,0,0,,,,,,
2015,2,20,5,HA,227,N493HA,KOA,HNL,1124,1131,7,8,1139,44,53,33,163,1212,12,1208,1224,16,0,0,,0,0,9,7,0
2015,10,8,4,DL,1541,N998AT,10397,11995,820,818,-2,16,834,75,69,50,306,924,3,935,927,-8,0,0,,,,,,
2015,5,22,5,AA,40,N3JDAA,BOS,ORD,1920,1941,21,21,2002,170,162,129,867,2111,12,2110,2123,13,0,0,,,,,,
2015,9,29,2,B6,1205,N806JB,JFK,PDX,2042,2039,-3,55,2134,366,387,328,2454,2,4,2348,6,18,0,0,,18,0,0,0,0
2015,2,24,2,OO,5518,N962SW,FSD,DEN,1731,1726,-5,15,1741,103,99,76,483,1757,8,1814,1805,-9,0,0,,,,,,
2015,8,13,4,AS,304,N553AS,SEA,SFO,1825,1822,-3,19,1841,129,138,112,679,2033,7,2034,2040,6,0,0,,,,,,
2015,10,6,2,OO,5254,N750SK,11193,12266,630,625,-5,17,642,151,151,121,871,743,13,801,756,-5,0,0,,,,,,
2015,4,15,3,EV,4236,N11140,IAH,ELP,914,907,-7,27,934,124,125,94,667,1008,4,1018,1012,-6,0,0,,,,,,
2015,8,31,1,VX,27,N621VA,JFK,SFO,1635,1628,-7,43,1711,395,371,322,2586,1933,6,2010,1939,-31,0,0,,,,,,
2015,9,23,3,OO,6356,N929SW,SBA,SFO,1818,1801,-17,11,1812,66,59,43,262,1855,5,1924,1900,-24,0,0,,,,,,
2015,8,17,1,DL,1246,N997AT,ATL,GSO,1210,1210,0,13,1223,77,65,47,306,1310,5,1327,1315,-12,0,0,,,,,,
2015,12,13,7,F9,1040,N947FR,CVG,RSW,1325,1303,-22,12,1315,150,136,120,879,1515,4,1555,1519,-36,0,0,,,,,,
2015,4,11,6,US,464,N587UW,PHX,DFW,2150,2151,1,10,2201,132,121,105,868,146,6,202,152,-10,0,0,,,,,,
2015,8,25,2,DL,988,N3764D,PHX,SLC,1026,1021,-5,17,1038,94,89,68,507,1246,4,1300,1250,-10,0,0,,,,,,
2015,9,19,6,WN,4534,N425LV,GSP,MDW,750,745,-5,9,754,110,128,93,562,827,26,840,853,13,0,0,,,,,,
2015,6,8,1,EV,4750,N26549,ORD,DAY,1556,1742,106,45,1827,72,100,51,240,2018,4,1808,2022,134,0,0,,28,0,0,0,106
2015,11,24,2,AA,704,N974UY,LAX,CLT,1140,1138,-2,30,1208,278,296,252,2125,1920,14,1918,1934,16,0,0,,16,0,0,0,0
2015,11,23,1,AA,680,N910AW,PHX,DCA,1355,1355,0,16,1411,245,235,216,1979,1947,3,2000,1950,-10,0,0,,,,,,
2015,6,26,5,WN,59,N260WN,DAL,HOU,2100,103,243,11,114,60,53,36,239,150,6,2200,156,236,0,0,,0,0,26,210,0
2015,3,1,7,OO,5592,N593ML,CPR,DEN,600,556,-4,27,623,74,71,36,230,659,8,714,707,-7,0,0,,,,,,
2015,9,11,5,WN,2704,N8619F,SJC,LAS,925,925,0,10,935,80,81,62,386,1037,9,1045,1046,1,0,0,,,,,,
2015,6,5,5,UA,698,N535UA,SFO,MCO,1325,1352,27,15,1407,325,328,308,2446,2215,5,2150,2220,30,0,0,,3,0,27,0,0
2015,10,28,3,OO,4732,N629BR,11823,10397,800,756,-4,14,810,110,120,95,508,945,11,950,956,6,0,0,,,,,,
2015,3,24,2,WN,567,N731SA,MDW,DTW,2140,2135,-5,12,2147,65,56,39,228,2326,5,2345,2331,-14,0,0,,,,,,
2015,3,16,1,WN,3747,N8302F,DAL,MDW,650,649,-1,11,700,140,130,106,793,846,13,910,859,-11,0,0,,,,,,
2015,7,14,2,WN,505,N8327A,FLL,SJU,1125,1123,-2,16,1139,175,161,132,1046,1351,13,1420,1404,-16,0,0,,,,,,
2015,4,13,1,OO,5371,N937SW,LAX,SBP,1236,1231,-5,24,1255,59,56,28,156,1323,4,1335,1327,-8,0,0,,,,,,
2015,9,15,2,OO,5258,N952SW,DEN,ELP,1012,1007,-5,24,1031,113,114,86,563,1157,4,1205,1201,-4,0,0,,,,,,
2015,6,28,7,DL,2214,N340NB,MSP,JFK,1725,1746,21,21,1807,185,167,133,1029,2120,13,2130,2133,3,0,0,,,,,,
2015,12,4,5,OO,2949,N492SW,PHX,BFL,1115,1119,4,24,1143,98,104,77,425,1200,3,1153,1203,10,0,0,,,,,,
2015,4,10,5,DL,1158,N3736C,MCO,SLC,1730,1741,11,14,1755,293,280,257,1931,2012,9,2023,2021,-2,0,0,,,,,,
2015,11,10,2,WN,2989,N942WN,HOU,MDW,620,617,-3,7,624,150,137,124,937,828,6,850,834,-16,0,0,,,,,,
2015,4,20,1,MQ,3279,N817MQ,ORD,CMI,850,845,-5,13,858,59,50,33,135,931,4,949,935,-14,0,0,,,,,,
2015,6,20,6,EV,5796,N17196,EWR,SAV,1959,1959,0,31,2030,135,143,107,708,2217,5,2214,2222,8,0,0,,,,,,
2015,5,3,7,AS,522,N619AS,SEA,BUR,755,808,13,17,825,138,143,124,937,1029,2,1013,1031,18,0,0,,5,0,13,0,0
2015,3,7,6,B6,1089,N375JB,BOS,DCA,1921,1915,-6,15,1930,99,91,73,399,2043,3,2100,2046,-14,0,0,,,,,,
2015,6,18,4,DL,2112,N949DL,ATL,ORD,1905,2008,63,35,2043,135,148,102,606,2125,11,2020,2136,76,0,0,,13,0,0,0,63
2015,8,23,7,AA,1591,N3BUAA,SJU,DFW,710,704,-6,12,716,303,301,264,2165,1040,25,1113,1105,-8,0,0,,,,,,
2015,6,2,2,HA,324,N489HA,LIH,HNL,2250,2236,-14,7,2243,32,33,21,102,2304,5,2322,2309,-13,0,0,,,,,,
2015,4,13,1,B6,1616,N281JB,BUF,BOS,1610,1609,-1,12,1621,81,76,55,395,1716,9,1731,1725,-6,0,0,,,,,,
2015,7,30,4,OO,5470,N958SW,SFO,SMF,1608,1602,-6,14,1616,52,40,21,86,1637,5,1700,1642,-18,0,0,,,,,,
2015,5,5,2,OO,6197,N716SK,BUR,SFO,1025,1516,291,13,1529,83,79,51,326,1620,15,1148,1635,287,0,0,,0,0,287,0,0
2015,10,1,4,UA,1297,N26208,12266,14843,1015,1010,-5,14,1024,270,265,246,2007,1530,5,1545,1535,-10,0,0,,,,,,
2015,2,16,1,WN,700,N795SW,BWI,PWM,2205,25,140,35,100,80,96,57,452,157,4,2325,201,156,0,0,,16,0,0,74,66
2015,9,1,2,B6,951,N828JB,BOS,MCO,1440,1440,0,14,1454,186,171,152,1121,1726,5,1746,1731,-15,0,0,,,,,,
2015,6,25,4,EV,4470,N15983,IAH,MOB,1131,1124,-7,12,1136,88,85,68,427,1244,5,1259,1249,-10,0,0,,,,,,
2015,8,29,6,WN,4261,N340LV,PNS,BNA,1520,1518,-2,7,1525,80,82,69,391,1634,6,1640,1640,0,0,0,,,,,,
2015,4,20,1,OO,4662,N631SK,TUL,SLC,1742,1746,4,11,1757,162,156,139,926,1916,6,1924,1922,-2,0,0,,,,,,
2015,5,13,3,MQ,3326,N907MQ,ABI,DFW,1822,1859,37,8,1907,57,75,39,158,1946,28,1919,2014,55,0,0,,18,0,0,10,27
2015,1,7,3,AS,893,N558AS,SEA,HNL,1920,1924,4,22,1946,392,388,363,2677,2349,3,2352,2352,0,0,0,,,,,,
2015,11,23,1,EV,2807,N672AE,VPS,DFW,730,1249,319,10,1259,140,132,113,641,1452,9,950,1501,311,0,0,,0,0,311,0,0
2015,11,21,6,VX,357,N624VA,BOS,SFO,1859,1849,-10,11,1900,411,368,353,2704,2153,4,2250,2157,-53,0,0,,,,,,
2015,2,19,4,WN,455,N444WN,ABQ,DAL,1540,1554,14,13,1607,95,89,73,580,1820,3,1815,1823,8,0,0,,,,,,
2015,5,10,7,MQ,3614,N657MQ,SGF,ORD,1235,1536,181,20,1556,97,100,68,438,1704,12,1412,1716,184,0,0,,3,0,0,174,7
2015,10,30,5,UA,728,N53441,14771,13930,1017,1010,-7,15,1025,252,253,217,1846,1602,21,1629,1623,-6,0,0,,,,,,
2015,12,5,6,WN,3716,N7819A,AUS,HOU,1425,1422,-3,8,1430,50,42,29,148,1459,5,1515,1504,-11,0,0,,,,,,
2015,9,30,3,WN,181,N468WN,BWI,ORF,1645,1641,-4,11,1652,55,60,34,159,1726,15,1740,1741,1,0,0,,,,,,
2015,8,2,7,EV,5083,N135EV,ATL,TLH,1106,1238,92,19,1257,66,60,38,223,1335,3,1212,1338,86,0,0,,0,0,86,0,0
2015,6,28,7,WN,3769,N8604K,MCI,MDW,1510,1509,-1,10,1519,85,79,64,405,1623,5,1635,1628,-7,0,0,,,,,,
2015,11,25,3,AA,123,N353AA,DFW,HNL,905,859,-6,25,924,518,555,526,3784,1410,4,1343,1414,31,0,0,,31,0,0,0,0
2015,11,12,4,AA,153,N3KEAA,MCO,ORD,900,854,-6,12,906,182,169,146,1005,1032,11,1102,1043,-19,0,0,,,,,,
2015,5,16,6,US,1805,N839AW,CLT,IAH,2220,2212,-8,20,2232,162,161,125,912,2337,16,2,2353,-9,0,0,,,,,,
2015,4,2,4,WN,1899,N468WN,PHX,IND,1815,1829,14,9,1838,195,170,158,1488,16,3,30,19,-11,0,0,,,,,,
2015,1,31,6,WN,4358,N254WN,PVD,MDW,645,642,-3,21,703,170,151,124,842,807,6,835,813,-22,0,0,,,,,,
2015,2,14,6,UA,1494,N57863,LAS,IAH,700,917,137,14,931,174,176,151,1222,1402,11,1154,1413,139,0,0,,2,0,137,0,0
2015,1,31,6,US,528,N819AW,PHX,RNO,2110,2103,-7,19,2122,114,115,92,601,2154,4,2204,2158,-6,0,0,,,,,,
2015,11,12,4,AA,664,N601AW,MKE,PHX,1700,1655,-5,9,1704,235,228,217,1460,1941,2,1955,1943,-12,0,0,,,,,,
2015,12,23,3,WN,136,N7745A,BWI,MEM,1630,1751,81,24,1815,155,158,128,787,1923,6,1805,1929,84,0,0,,3,0,52,29,0
2015,2,4,3,US,613,N823AW,ATL,PHL,835,825,-10,11,836,122,116,97,666,1013,8,1037,1021,-16,0,0,,,,,,
2015,3,7,6,UA,1177,N39726,ORD,DEN,930,1155,145,9,1204,169,142,126,888,1310,7,1119,1317,118,0,0,,0,0,118,0,0
2015,8,3,1,WN,238,N493WN,MSY,AUS,1040,1036,-4,5,1041,80,75,64,444,1145,6,1200,1151,-9,0,0,,,,,,
2015,1,6,2,MQ,3183,N649MQ,MSN,DFW,1721,1735,14,12,1747,159,134,116,821,1943,6,2000,1949,-11,0,0,,,,,,
2015,9,30,3,MQ,3328,N663MQ,MIA,CLE,920,916,-4,14,930,178,166,147,1080,1157,5,1218,1202,-16,0,0,,,,,,
2015,10,3,6,WN,4385,N257WN,13796,14747,1750,1753,3,9,1802,120,121,99,672,1941,13,1950,1954,4,0,0,,,,,,
2015,10,26,1,AA,2347,N565AA,11066,11298,1609,1558,-11,19,1617,166,171,143,926,1740,9,1755,1749,-6,0,0,,,,,,
2015,6,12,5,DL,2203,N6715C,ATL,LAS,820,822,2,14,836,250,241,221,1747,917,6,930,923,-7,0,0,,,,,,
2015,6,12,5,UA,364,N840UA,IAH,OKC,732,731,-1,27,758,88,91,55,395,853,9,900,902,2,0,0,,,,,,
2015,7,10,5,NK,313,N532NK,DTW,DFW,2005,2017,12,14,2031,156,150,130,986,2141,6,2141,2147,6,0,0,,,,,,
2015,2,24,2,WN,470,N773SA,CRP,HOU,1005,1004,-1,11,1015,50,45,30,187,1045,4,1055,1049,-6,0,0,,,,,,
2015,10,23,5,DL,861,N838DN,11637,13487,700,656,-4,16,712,61,63,41,223,753,6,801,759,-2,0,0,,,,,,
2015,1,3,6,OO,5590,N701BR,DEN,MLI,1000,,,,,120,,,752,,,1300,,,0,1,C,,,,,
